Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
360	-3808.68	-3954.245	145.5656	0.318066	0.0538963	0.0414092	0.0132551	0.0871863	0.0652193	0.00326077	0.0427745	0.0479885	0.0716692	0.0538706	0.127867	0.0739473	0.0332232	0.0903248	0.0370696	0.130568	0.0628885	0.156386	0.0291917	0.106074	0.132028	0.017741	0.0127391	0.00485999	0.0806144	0.0939825	0.0618225	0.0753096	0.0432305	0.0661607	0.0434168	0.0713601	0.0751522	0.121484	0.00614974	0.0726285	0.328552	0.040353	0.0243451	0.00603716	0.0253754	0.0467001	0.0147002	0.0105408	0.0073059	0.0232065	0.0627569	0.0383371	0.0364743	0.130097	0.0989878	0.0615451	0.0249532	0.0166734	0.0192307	0.0154146	0.128365	0.200037	0.0597824	0.0059801	0.0222609	0.0437535	0.406024	0.0333876	0.0175387	0.0264291	0.0726086	0.024065	0.0283031	0.000825887	0.0995041	0.181909	0.0398652	0.0336245	0.0663811	0.0154167	0.0523738	0.0809499	0.125982	0.0893038	0.0041315	0.0345203	0.00713496	0.068728	0.0334924	0.108244	0.0629895	0.0222971	0.816354	1.10416	0.304111	0.559595	0.834336	1.19856	1.78701	3.28827	0.8607138	0.4193305	0.054346	0.00920893	0.00707533	0.00226482	0.014897	0.0111436	0.000557148	0.00730861	0.0081995	0.0122457	0.00920453	0.0218478	0.0126349	0.00567665	0.0154332	0.00633386	0.0223094	0.0107454	0.0267208	0.0049878	0.0181241	0.0225588	0.00303129	0.00217665	0.000830396	0.0137741	0.0160582	0.0105632	0.0128677	0.00738653	0.0113045	0.00741836	0.0121929	0.0128408	0.0207573	0.00105077	0.0124096	0.0561377	0.00689486	0.0041597	0.00103153	0.00433574	0.00797936	0.00251174	0.00180104	0.00124831	0.00396515	0.0107229	0.00655043	0.00623213	0.0222289	0.0169134	0.0105158	0.0042636	0.00284887	0.00328582	0.00263379	0.021933	0.0341791	0.0102147	0.00102178	0.00380358	0.00747589	0.0693749	0.00570474	0.00299672	0.00451578	0.0124062	0.00411183	0.00483597	0.000141114	0.0170017	0.0310816	0.00681152	0.00574522	0.0113421	0.00263416	0.00894879	0.0138314	0.0215258	0.0152588	0.000705924	0.00589827	0.00121911	0.0117431	0.00572264	0.0184951	0.0107626	0.00380976	5.852613
396	-3804.733	-3950.717	145.9833	0.223743	0.132001	0.0592912	0.00768881	0.0391293	0.0499013	0.0415361	0.0282776	0.0962626	0.0410745	0.0369983	0.172965	0.0422993	0.0366055	0.145779	0.0712485	0.113336	0.103369	0.24166	0.0551177	0.0690594	0.11276	0.0886196	0.00219804	0.0152451	0.101758	0.0827522	0.0462122	0.0302437	0.0415065	0.0525609	0.00797927	0.0869179	0.0718666	0.024271	0.0404507	0.068847	0.233287	0.0197729	0.00760473	0.025304	0.0157419	0.0119813	0.0149098	0.0155838	0.0432306	0.02449	0.102749	0.023994	0.0230081	0.156062	0.0718292	0.0781021	0.0202044	0.039617	0.0428173	0.00325132	0.0900764	0.246922	0.112335	0.0411767	0.0161827	0.066842	0.246049	0.0942437	0.0230725	0.0316606	0.0184293	0.0452999	0.0473889	0.0019992	0.0807199	0.126625	0.0843519	0.0164079	0.0360181	0.0207557	0.0300707	0.120706	0.0906193	0.0366318	0.00350148	0.067004	0.00949744	0.0552785	0.00220939	0.109658	0.0643454	0.00987698	0.636264	1.2063	0.261439	0.519817	0.815362	1.22645	1.92375	3.82498	0.9700348	0.2991519	0.0392461	0.0231539	0.0104001	0.00134867	0.00686356	0.00875303	0.00728572	0.00496008	0.0168851	0.00720475	0.00648975	0.0303392	0.00741959	0.00642086	0.0255707	0.0124975	0.01988	0.0181316	0.0423888	0.00966804	0.0121135	0.019779	0.0155445	0.000385551	0.0026741	0.017849	0.0145153	0.00810594	0.00530495	0.00728053	0.00921955	0.00139962	0.015246	0.0126059	0.0042573	0.00709533	0.0120762	0.0409202	0.0034683	0.00133392	0.0044385	0.00276123	0.0021016	0.00261529	0.00273351	0.00758296	0.00429572	0.0180229	0.00420872	0.00403578	0.0273744	0.0125994	0.0136997	0.00354399	0.0069491	0.00751046	0.000570304	0.0158	0.0433119	0.0197043	0.00722268	0.00283856	0.0117246	0.0431587	0.016531	0.00404708	0.00555349	0.00323263	0.00794591	0.00831235	0.000350673	0.0141588	0.0222109	0.0147959	0.00287806	0.00631783	0.0036407	0.00527462	0.0211727	0.0158953	0.00642547	0.000614185	0.011753	0.00166592	0.00969623	0.000387542	0.0192347	0.0112866	0.00173249	5.701027
432	-3810.772	-3958.07	147.2977	0.268751	0.0903432	0.0610986	0.000591795	0.042077	0.0310547	0.00396777	0.0100878	0.0408462	0.0445747	0.021592	0.0900164	0.0479406	0.04226	0.101177	0.0514107	0.0852928	0.119846	0.102146	0.0911584	0.0423779	0.103177	0.0351875	0.00737534	0.00640107	0.0369362	0.0885989	0.0360322	0.0836493	0.0386121	0.0467145	0.0280178	0.116486	0.0812554	0.0365606	0.0226226	0.0475964	0.169752	0.0356537	0.0197029	0.0156695	0.0077321	0.0495619	0.00721085	0.00857623	0.0283551	0.00376449	0.0188421	0.0389878	0.0157726	0.0954076	0.0516744	0.0259138	0.0128246	0.0400443	0.00765838	0.0032001	0.0557962	0.199729	0.0506249	0.000766453	0.0335436	0.0266942	0.279568	0.0782127	0.0136472	0.0280793	0.0102059	0.00565319	0.0362905	0.000998394	0.0638474	0.237879	0.0031241	0.020896	0.0469365	0.0222659	0.06102	0.065728	0.0668327	0.12307	0.0189216	0.0419702	0.0647124	0.052102	0.0618089	0.0965173	0.0688403	0.0138171	0.811509	1.10691	0.242712	0.501311	0.806193	1.2404	1.99477	4.12011	1.023779	0.4158067	0.0558706	0.0187814	0.0127018	0.000123028	0.00874739	0.00645595	0.00082486	0.00209716	0.00849151	0.00926663	0.00448877	0.0187135	0.00996638	0.00878543	0.0210337	0.0106878	0.0177315	0.0249148	0.0212352	0.0189509	0.00880993	0.0214494	0.00731513	0.00153326	0.00133072	0.00767866	0.0184188	0.00749074	0.0173898	0.00802707	0.00971148	0.00582462	0.0242163	0.0168922	0.00760058	0.00470301	0.00989481	0.0352897	0.00741205	0.00409603	0.00325753	0.00160743	0.0103034	0.00149906	0.00178291	0.00589475	0.000782599	0.00391708	0.00810517	0.00327896	0.0198343	0.0107426	0.00538721	0.00266611	0.00832481	0.0015921	0.000665269	0.0115995	0.0415217	0.0105244	0.000159338	0.00697338	0.00554946	0.0581194	0.0162596	0.00283712	0.0058374	0.00212171	0.00117524	0.00754443	0.000207556	0.0132732	0.0494526	0.000649468	0.00434407	0.00975763	0.00462885	0.0126854	0.0136642	0.0138939	0.025585	0.00393361	0.00872519	0.0134531	0.0108315	0.0128495	0.020065	0.0143112	0.00287244	4.810237
468	-3803.844	-3949.968	146.124	0.369566	0.0455341	0.0653529	0.00749333	0.0730165	0.0192912	0.0155951	0.00412026	0.0673168	0.118705	0.0100538	0.126521	0.0384801	0.0580321	0.0844843	0.0497988	0.114988	0.135223	0.210291	0.00499132	0.142337	0.10637	0.0854806	0.0144274	0.0108082	0.0807535	0.0881298	0.066767	0.0385447	0.0191929	0.0444513	0.00586057	0.0870293	0.0669324	0.0687229	0.0214216	0.0826133	0.200316	0.0571592	0.00940252	0.00237029	0.00313528	0.0192778	0.0117495	0.017611	0.0099996	0.0526461	0.000927758	0.0575253	0.0324146	0.146589	0.0737615	0.0468632	0.0167517	0.0107463	0.0180845	0.00503292	0.046093	0.122888	0.151398	0.0208617	0.0307219	0.000300572	0.315609	0.0496345	0.0196252	0.0507997	0.0397062	0.0093919	0.0458946	0.0156843	0.0388281	0.279615	0.00322409	0.00184484	0.042415	0.0291331	0.020287	0.19296	0.0982181	0.0440166	0.01856	0.0849145	0.0100282	0.0218353	0.0897923	0.0958298	0.0732353	0.0126213	0.847133	1.0867	0.299122	0.555098	0.832239	1.20158	1.80148	3.34312	0.8726749	0.4421308	0.0669864	0.00825337	0.0118457	0.00135822	0.0132347	0.00349667	0.00282673	0.000746825	0.0122016	0.0215161	0.00182233	0.0229328	0.00697479	0.0105187	0.0153134	0.00902638	0.0208424	0.0245102	0.0381167	0.000904711	0.0257996	0.0192804	0.015494	0.00261507	0.00195906	0.0146371	0.0159741	0.012102	0.0069865	0.00347884	0.0080571	0.00106227	0.0157747	0.012132	0.0124565	0.00388282	0.0149742	0.0363086	0.0103605	0.00170427	0.000429632	0.000568292	0.00349424	0.00212967	0.00319211	0.0018125	0.00954247	0.000168163	0.0104269	0.00587537	0.0265703	0.0133698	0.00849428	0.00303637	0.00194784	0.00327795	0.000912252	0.00835467	0.0222743	0.027442	0.00378133	0.00556856	5.44807e-05	0.0572063	0.0089966	0.0035572	0.00920781	0.00719702	0.00170235	0.00831872	0.00284288	0.00703787	0.0506821	0.000584388	0.00033439	0.00768802	0.00528058	0.00367717	0.0349753	0.0178027	0.00797832	0.00336413	0.0153914	0.00181768	0.00395779	0.0162755	0.0173698	0.0132744	0.0022877	5.517028
504	-3802.187	-3949.801	147.6138	0.161425	0.0810249	0.0181693	0.0172223	0.067471	0.0147308	0.0532734	0.00407812	0.0257464	0.0469052	0.0341388	0.048273	0.0396558	0.0417298	0.0967888	0.0475357	0.106631	0.079551	0.136353	0.0471796	0.107466	0.0670752	0.0654237	0.00816668	0.00458572	0.0216131	0.0650686	0.0271955	0.0602144	0.0194508	0.0453543	0.0233353	0.074486	0.0733266	0.0646333	0.0180374	0.0952553	0.244265	0.0416144	0.0172433	0.0162909	0.00691925	0.0171606	0.0174687	0.0147609	0.02086	0.00811488	0.00170975	0.0452693	0.0044859	0.0833289	0.0823736	0.0579047	0.00566386	0.0350108	0.0314864	0.0147652	0.0988606	0.296691	0.0834674	0.00377088	0.0384719	0.00413684	0.207258	0.0299618	0.0390271	0.0109229	0.0183704	0.0089423	0.0485748	0.0349793	0.0267423	0.129279	0.020715	0.0549482	0.0421873	0.0254952	0.0254795	0.0816168	0.136012	0.0302644	0.00495313	0.0263297	0.011844	0.00326363	0.0834215	0.0890133	0.039796	0.0100097	0.965238	1.01972	0.256937	0.515431	0.81321	1.2297	1.94012	3.89201	0.9825964	0.5368642	0.0355556	0.0178466	0.00400197	0.00379339	0.0148612	0.00324461	0.011734	0.00089825	0.00567093	0.0103314	0.00751944	0.0106327	0.00873461	0.00919145	0.0213188	0.0104702	0.0234867	0.017522	0.0300331	0.0103918	0.0236705	0.014774	0.0144103	0.0017988	0.00101005	0.00476052	0.0143321	0.0059901	0.0132629	0.00428424	0.00998977	0.00513985	0.0164063	0.016151	0.0142362	0.00397293	0.020981	0.053802	0.00916601	0.00379801	0.00358824	0.00152404	0.00377981	0.00384767	0.00325125	0.00459465	0.00178739	0.000376591	0.00997106	0.000988068	0.0183541	0.0181437	0.0127541	0.00124753	0.0077115	0.00693522	0.00325219	0.0217751	0.0653495	0.0183846	0.000830576	0.00847385	0.000911184	0.0456508	0.00659941	0.00859613	0.00240589	0.00404628	0.00196964	0.0106991	0.00770458	0.00589029	0.028475	0.00456271	0.0121029	0.0092922	0.0056156	0.00561213	0.017977	0.0299581	0.00666607	0.00109098	0.0057994	0.00260877	0.00071885	0.0183745	0.0196061	0.0087655	0.00220475	4.540073
540	-3798.22	-3944.656	146.4358	0.237215	0.0634978	0.091284	0.0265113	0.0252891	0.0636264	0.00191118	0.0463559	0.0230321	0.0677286	0.0463441	0.0937425	0.0452592	0.023402	0.0889881	0.0936908	0.0911979	0.0832132	0.217502	0.0819944	0.108044	0.165954	0.0560285	0.022238	0.00154932	0.0636809	0.067918	0.0567736	0.0460366	0.0333693	0.0675675	0.0343778	0.0613252	0.0645143	0.0523809	0.0448538	0.0620193	0.188763	0.0365199	0.00458151	0.00745318	0.00627571	0.0231275	0.00592667	0.0165306	0.0327422	0.0815625	0.00606874	0.0286223	0.0104778	0.119981	0.0312947	0.0756637	0.0269578	0.0291005	0.0265294	0.00917199	0.0598173	0.220925	0.0843879	0.00907629	0.0283344	0.00294565	0.233689	0.0640802	0.0298522	0.0379872	0.0144118	0.0235933	0.0631998	0.0125778	0.00076851	0.225342	0.0877206	0.0424988	0.0786706	0.0234594	0.0427925	0.0696482	0.122423	0.0507275	0.0223839	0.0449851	0.0471469	0.000663995	0.109538	0.11175	0.038717	0.0105959	0.908251	1.05204	0.301171	0.556949	0.833104	1.20033	1.7955	3.32038	0.8677393	0.4896479	0.0447366	0.0119751	0.0172154	0.0049998	0.0047693	0.0119994	0.000360432	0.00874231	0.00434365	0.012773	0.00874009	0.017679	0.00853549	0.0044134	0.0167824	0.0176692	0.0171991	0.0156933	0.0410189	0.0154634	0.0203761	0.0312975	0.0105665	0.00419389	0.000292188	0.0120096	0.0128087	0.010707	0.00868209	0.00629315	0.0127426	0.00648334	0.0115654	0.0121668	0.00987857	0.00845903	0.0116963	0.0355989	0.00688733	0.000864033	0.0014056	0.00118354	0.00436164	0.00111772	0.00311753	0.00617489	0.015382	0.00114451	0.0053979	0.00197602	0.0226274	0.0059019	0.0142695	0.00508399	0.00548809	0.00500321	0.00172976	0.011281	0.0416645	0.0159148	0.00171171	0.00534361	0.000555524	0.0440717	0.012085	0.00562985	0.00716405	0.00271793	0.00444949	0.0119189	0.00237205	0.000144934	0.0424975	0.0165433	0.00801489	0.0148366	0.00442423	0.00807029	0.013135	0.023088	0.00956675	0.00422141	0.00848378	0.00889148	0.000125224	0.0206579	0.021075	0.00730169	0.00199829	5.302478
576	-3800.904	-3947.62	146.7162	0.321349	0.0701848	0.0679934	0.0596233	0.0414414	0.0547231	0.0155456	0.0330305	0.0533912	0.0605806	0.0431239	0.0812533	0.0543157	0.0650537	0.0863749	0.123628	0.126414	0.122093	0.163326	0.0609269	0.0975449	0.136006	0.0482955	0.0081258	0.0115815	0.0646461	0.0813318	0.0292218	0.0509771	0.0823945	0.047547	0.0316629	0.0542044	0.0842971	0.0720751	0.0220624	0.0812979	0.178072	0.0307098	0.000762135	0.0162677	0.0266839	0.0363471	0.0127675	0.00947865	0.0298086	0.0528035	0.0574877	0.0481304	0.253635	0.0370313	0.0495244	0.00513283	0.0486027	0.0427566	0.0143617	0.0589807	0.0328204	0.0417404	0.211057	0.0902166	0.00864395	0.039992	0.0232674	0.087903	0.00084793	0.021801	0.0434318	0.0116843	0.0379492	0.110153	0.00330132	0.0669265	0.00637638	0.0381902	0.0914378	0.0704647	0.0401168	0.0397157	0.0543857	0.0440054	0.165168	0.0397599	0.0138812	0.017321	0.0556455	0.015651	0.0256482	0.0519763	0.79497	1.11629	0.373629	0.618697	0.860885	1.1616	1.6163	2.67645	0.7118563	0.4039096	0.0604213	0.0131964	0.0127844	0.0112106	0.00779197	0.0102893	0.00292295	0.00621053	0.0100388	0.0113906	0.00810833	0.0152776	0.0102126	0.0122317	0.0162406	0.0232451	0.0237689	0.0229564	0.0307091	0.0114557	0.0183408	0.0255725	0.00908071	0.00152785	0.0021776	0.012155	0.0152923	0.00549439	0.00958491	0.0154921	0.00893998	0.00595339	0.0101917	0.0158499	0.0135519	0.00414826	0.015286	0.0334819	0.00577417	0.0001433	0.00305871	0.00501721	0.00683414	0.0024006	0.00178221	0.00560472	0.00992832	0.0108091	0.00904967	0.0476896	0.00696278	0.00931178	0.000965095	0.00913847	0.00803927	0.00270035	0.0110898	0.00617102	0.0078482	0.0396839	0.0169629	0.00162527	0.00751946	0.00437482	0.0165279	0.000159431	0.0040991	0.00816623	0.00219693	0.00713535	0.0207114	0.000620728	0.0125838	0.00119891	0.00718067	0.0171925	0.0132491	0.00754291	0.00746751	0.0102258	0.00827408	0.0310556	0.00747582	0.00261	0.00325676	0.0104627	0.00294277	0.00482248	0.0097728	5.31847
612	-3807.492	-3954.267	146.7754	0.260897	0.0725965	0.0195879	0.0444133	0.032201	0.0701086	0.0266662	0.0320911	0.0560563	0.0531065	0.0457236	0.113869	0.0329077	0.0882527	0.112851	0.0726688	0.126537	0.0976386	0.115322	0.0443239	0.0338162	0.082729	0.0333961	0.0109764	0.0115987	0.0238338	0.105651	0.0319108	0.0675782	0.0676118	0.0466362	0.059908	0.0800631	0.0868818	0.0580318	0.00929068	0.0523486	0.200244	0.036407	0.003594	0.00742835	0.0187058	0.0359543	0.0194164	0.00877605	0.025686	0.0584675	0.0829751	0.0272509	0.240598	0.0697932	0.0731323	0.0083236	0.0466646	0.0158418	0.0142481	0.0502871	0.0319407	0.0429426	0.227801	0.14574	0.0153263	0.0229055	0.0260319	0.0379536	0.00077178	0.0206178	0.116823	0.0647936	0.0602262	0.0955053	0.00880745	0.0896477	0.0241322	0.0447983	0.131148	0.0251914	0.0374636	0.0281947	0.00372283	0.047009	0.134432	0.0321482	0.0424538	0.0314532	0.0666702	0.0348006	0.024719	0.00197845	0.844286	1.08832	0.286167	0.54324	0.826651	1.2097	1.84081	3.49447	0.9046899	0.4399906	0.0507381	0.0141183	0.00380938	0.00863732	0.00626231	0.0136344	0.00518594	0.00624095	0.0109016	0.0103279	0.00889213	0.0221447	0.00639975	0.017163	0.0219469	0.0141323	0.0246084	0.0189884	0.0224274	0.00861993	0.00657644	0.0160888	0.00649473	0.00213465	0.00225567	0.0046351	0.0205465	0.00620588	0.0131423	0.0131489	0.00906961	0.0116507	0.0155703	0.0168964	0.0112858	0.00180681	0.0101805	0.0389427	0.00708028	0.000698946	0.00144463	0.00363783	0.00699224	0.00377602	0.00170673	0.0049953	0.0113705	0.0161367	0.00529965	0.0467905	0.0135731	0.0142225	0.00161874	0.00907513	0.00308084	0.00277092	0.00977963	0.0062117	0.00835129	0.0443018	0.0283429	0.00298059	0.00445457	0.00506258	0.00738105	0.000150093	0.00400967	0.0227192	0.0126008	0.0117125	0.0185735	0.00171284	0.0174343	0.00469314	0.00871219	0.0255052	0.00489913	0.00728576	0.0054832	0.000724	0.00914211	0.0261438	0.00625205	0.00825624	0.00611688	0.0129657	0.00676787	0.00480725	0.000384761	5.142026
648	-3810.583	-3956.956	146.3734	0.175618	0.0599132	0.063581	0.122939	0.0697233	0.0186826	0.0321668	0.00316844	0.0130804	0.0209859	0.0417994	0.069718	0.0246969	0.0457949	0.235383	0.0857088	0.108713	0.109253	0.166958	0.0354286	0.119217	0.158489	0.029099	0.0115661	0.000710602	0.0380871	0.0532484	0.0366232	0.0846023	0.000829698	0.0422206	0.0195233	0.0741504	0.0579387	0.05739	0.0121484	0.0780881	0.144934	0.0383298	0.00394575	0.00667271	0.0217006	0.0551042	0.00387328	0.0168364	0.0217135	0.0229922	0.000110724	0.0631336	0.0137961	0.154762	0.0699774	0.0261048	0.0108071	0.012583	0.0116756	0.00586156	0.0861886	0.282592	0.0832729	0.0189612	0.0228277	0.0491788	0.325782	0.113221	0.0644978	0.0198512	0.00343591	0.0158081	0.0630328	0.093805	0.0121805	0.179697	0.0174277	0.0124995	0.0646458	0.00988489	0.0522395	0.191967	0.152731	0.0901555	0.0144894	0.0219719	0.0344134	0.00522398	0.0117235	0.0788368	0.029615	0.0109517	0.86501	1.07656	0.263157	0.52148	0.816175	1.22523	1.91762	3.80001	0.9653001	0.4557129	0.0330403	0.0112719	0.011962	0.0231294	0.0131176	0.00351489	0.00605178	0.000596101	0.00246092	0.00394822	0.00786402	0.0131166	0.00464641	0.00861574	0.0442844	0.016125	0.0204529	0.0205546	0.031411	0.00666543	0.0224292	0.0298176	0.0054746	0.00217602	0.000133691	0.00716561	0.010018	0.0068902	0.0159169	0.000156097	0.00794328	0.00367306	0.0139505	0.0109004	0.0107972	0.00228556	0.0146913	0.0272674	0.00721127	0.000742343	0.00125539	0.00408269	0.0103672	0.000728709	0.00316755	0.00408513	0.00432569	2.08313e-05	0.0118778	0.00259556	0.0291164	0.0131654	0.00491129	0.00203323	0.00236733	0.00219662	0.00110278	0.0162153	0.053166	0.0156667	0.00356731	0.00429474	0.00925237	0.0612918	0.0213012	0.0121344	0.00373476	0.000646423	0.0029741	0.0118588	0.0176482	0.00229161	0.0338078	0.00327881	0.00235163	0.0121623	0.00185972	0.00982821	0.0361162	0.0287343	0.0169616	0.002726	0.00413374	0.00647444	0.000982826	0.00220563	0.0148321	0.00557168	0.00206042	5.315266
684	-3807.564	-3954.566	147.002	0.20266	0.0663249	0.0557383	0.088159	0.0535586	0.0379968	0.0325433	0.0164896	0.0490585	0.1112	0.0440685	0.0881482	0.0262333	0.0462968	0.0840269	0.0694818	0.173791	0.105455	0.105371	0.0612137	0.0684165	0.077385	0.0434668	0.000283443	0.00143449	0.0595306	0.0838373	0.065891	0.0186419	0.0244566	0.0340737	0.0567895	0.0534472	0.0804917	0.0693046	0.0156775	0.0508566	0.17852	0.0206781	0.0299606	0.010079	0.0176497	0.0128148	0.0106603	0.021003	0.0465656	0.0339603	0.0206021	0.101242	0.0305785	0.0194081	0.106945	0.00769065	0.208304	0.0574917	0.0509517	0.00220311	0.0347761	0.029351	0.0216125	0.00462224	0.190102	0.0691548	0.0488232	0.147094	0.0619156	0.000366952	0.0563836	0.0120602	0.0545051	0.0766789	0.0228972	0.0150652	0.0116625	0.133124	0.0584374	0.00793606	0.0586527	0.0163943	0.0255932	0.0323194	0.0180194	0.123862	0.00455631	0.0130233	0.00122711	0.0924059	0.0313023	0.110039	1.03612	0.979514	0.30111	0.556894	0.833078	1.20037	1.79567	3.32105	0.8678854	0.5999408	0.0414178	0.0135549	0.0113913	0.0180171	0.0109458	0.00776542	0.00665089	0.00336999	0.0100261	0.022726	0.00900631	0.0180149	0.00536131	0.0094617	0.0171726	0.0142	0.0355177	0.0215519	0.0215348	0.0125103	0.0139823	0.0158152	0.00888333	5.79273e-05	0.000293167	0.0121663	0.0171339	0.0134662	0.00380986	0.00499822	0.00696367	0.0116061	0.010923	0.0164501	0.0141638	0.00320402	0.0103936	0.0364842	0.00422599	0.00612307	0.00205985	0.00360708	0.00261896	0.00217865	0.0042924	0.00951663	0.00694049	0.00421047	0.020691	0.00624935	0.00396645	0.0218564	0.00157174	0.0425711	0.0117496	0.010413	0.000450251	0.00710722	0.00599848	0.00441695	0.000944649	0.0388512	0.0141332	0.00997802	0.0300618	0.0126537	7.49941e-05	0.0115232	0.00246475	0.0111392	0.0156709	0.00467952	0.00307888	0.00238347	0.0272067	0.0119429	0.0016219	0.0119869	0.00335051	0.00523049	0.00660514	0.00368263	0.0253137	0.000931177	0.00266158	0.000250784	0.018885	0.00639728	0.0224886	4.893072
